sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:extra_codes,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
LABO_ZHAB0080,Daptomycin - ZHAB0080,1,,DAPT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0342,Lactococcus lactis - ZHMM0342,1,,LACLA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01425,viscositeit plasma - NHG01425,1,,1425,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00337,fosfaat - NHG00337,1,,337,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01356,eiwit totaal urine - NHG01356,1,,1356,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001398,Problemen met patientidentificatie - 00001398,1,,CCC_Id_aanvraag,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0674,Pyurie - graag nieuw staal zo klinische indicatie. - ZHMM0674,1,,+PY_NS,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03769,valproïnezuur (Depakine) vrije fractie - NHG03769,1,,3769,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00782,opmerking 3 immuno-elektroforese - NHG00782,1,,782,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0607,Empedobacter falsenii - ZHMM0607,1,,EMPFAL,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00048,apolipoproteïne A1 - NHG00048,1,,48,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00680,Taenia saginata - NHG00680,1,,680,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00123,bofvirus IgM - NHG00123,1,,123,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0363,Bordetella bronchiseptica - ZHMM0363,1,,BORBR,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00010,androsteendion - NHG00010,1,,10,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000430,specimen Borrelia_PCR - AZ000430,1,,BORRELIA_PCR_infoBiopt,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02629,huidtest kip epitheel / kippenveren - NHG02629,1,,2629,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00878,procaïnamide (Pronestyl) - NHG00878,1,,878,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00729,cylinders epitheel- urine - NHG00729,1,,729,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03296,tyrosine - NHG03296,1,,3296,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01154,as. honing f247 - NHG01154,1,,1154,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002417,t(8;14) - AZ002417,1,,transloc8_14,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01021,as. varken urine e212 - NHG01021,1,,1021,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01197,as. carambola f295 - NHG01197,1,,1197,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00397,kweek Gonokokken fluor - NHG00397,1,,397,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00263,Plaatjesconcentratie in PRP - CNV00263,1,,AZD_5339,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03729,Bartonella henselae(kattek)DNA pus (PCR) - NHG03729,1,,3729,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00770,opmerking 2 bij feces onderzoek - NHG00770,1,,770,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0378,Nonenterobacteriën fermentatief - ZHMM0378,1,,NONEB_FERM,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_M_VREEMD,Vreemd materiaal - M_VREEMD,1,,M_VREEMD_MAT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01499,ag. bloedgroep type 2 - NHG01499,1,,1499,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02912,eilandjes van Langerhans antist. kwant - NHG02912,1,,2912,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00621,stikstof totaal - NHG00621,1,,621,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01497,ag. bloedgroep Swann - NHG01497,1,,1497,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CS000243,Triglyceriden - CS000243,1,,TRIGB,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01009,as. vink veren e214 - NHG01009,1,,1009,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00167,cervixcytologie BVO - herinn.oproep HA - NHG00167,1,,167,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00495,Schistosoma AS (ELISA) - CNV00495,1,,PRS_0797,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHAB0058,Voriconazole - ZHAB0058,1,,VORI,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0647,Capnocytophaga sputigena - ZHMM0647,1,,CAPST,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01010,as. kanarie veren e201 - NHG01010,1,,1010,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0328,Fusobacterium spp. - ZHMM0328,1,,FUSSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03510,Influenzavirus B RNA keel (PCR) - NHG03510,1,,3510,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000372,Enterotoxigene E. coli - 00000372,1,,GIS_ETEC,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02708,quantiferon Gold-TB-test - NHG02708,1,,2708,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00264,erytroblasten - NHG00264,1,,264,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0546,Ochrobactrum spp. - ZHMM0546,1,,OCHSPE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMB0014,Commentaar - ZHMB0014,1,,M_Commentaar,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000996,E. coli O157 - 00000996,1,,P71_O157,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000904,SARS-CoV-2 IgG - 00000904,1,,SARSCOV2G_OGB,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00654,karyorrhexis - NHG00654,1,,654,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02944,cortisol speeksel - NHG02944,1,,2944,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03623,amitriptyline totaal (+ nortriptyline) - NHG03623,1,,3623,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000096,Amfetamines - AZ000096,1,,AMFET_MAAGV,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03220,glucose (dagcurve)voor het diner;art/cap - NHG03220,1,,3220,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01240,as. mengsel kruidpollen wx3 - NHG01240,1,,1240,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHAB0069,Cefotaxime CLSI potency - ZHAB0069,1,,CTXNEW,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01068,as. varkensvlees f26 - NHG01068,1,,1068,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0506,Salmonella manhattan - ZHMM0506,1,,SALMA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0336,Prevotella melaninogenica - ZHMM0336,1,,PREME,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001296,leucocyten - 00001296,1,,110,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02579,huidtest Rhodotorula rubra - NHG02579,1,,2579,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0383,Streptococcus intermedius - ZHMM0383,1,,STRIN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00365,Gliadine IgA as. - NHG00365,1,,365,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02510,huidtest haagbeuk (Carpinus betulus) - NHG02510,1,,2510,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02576,huidtest Phoma betea - NHG02576,1,,2576,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02959,Kleihauertest - NHG02959,1,,2959,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001195,Toestelcommentaar - 00001195,1,,KOMMSYS2,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHAB0104,Ceftaroline - ZHAB0104,1,,CPT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0208,Pseudomonas putida - ZHMM0208,1,,PSEPU,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01563,as. bloedgroep Lutheran b - NHG01563,1,,1563,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0555,Streptokokken-groep - ZHMM0555,1,,STREPTO,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0891,Gordonia bronchialis - ZHMM0891,1,,GORBRA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0118,Saccharomyces spp. - ZHMM0118,1,,SACSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0609,Streptococcus suis I - ZHMM0609,1,,STRS1,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02581,huidtest Stemphylium botryosum - NHG02581,1,,2581,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02644,kristallen; cystine - NHG02644,1,,2644,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02212,plaatjesfunctie-analyse (PFA) coll/ADP - NHG02212,1,,2212,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0550,Burkholderia spp. - ZHMM0550,1,,BURSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00150,Varic. Zoster virus PCR op ander specimen - CNV00150,1,,AZD_4542,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03850,brain naturetic peptide (BNP) POC-test - NHG03850,1,,3850,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00572,lymfocyten; absoluut - NHG00572,1,,572,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMT0024,Cultuur anaëroben - ZHMT0024,1,,3GN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0706,Morganella morganii ssp morganii biogroup 1 - ZHMM0706,1,,MORGMORM1,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01088,as. inktvis (Sepia offic.) f58 - NHG01088,1,,1088,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000889,PLR: ratio bloedplaatjes op lymfocyten - 00000889,1,,PLTTTOESTEL-LYMFOTTOESTEL,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0867,enkel laag-risico micro-organismen aanwezig - ZHMM0867,1,,+LRMO,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0288,Candida pelliculosa - ZHMM0288,1,,CANPE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02480,huidtest beemdlangbloem (Fest.pratensis) - NHG02480,1,,2480,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00507,imipramine (Tofranil) - NHG00507,1,,507,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00880,proteïne C geactiveerd - NHG00880,1,,880,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0741,Ruminococcus gnavus - ZHMM0741,1,,RUMGN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01957,pre-albumine liquor - NHG01957,1,,1957,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHAB0065,Clofazimine - ZHAB0065,1,,CLOF,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001341,calcium - 00001341,1,,305,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00641,procaïnamide; N-acetyl- - NHG00641,1,,641,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0639,Enterokokken; identificatie en resistentie volgen - ZHMM0639,1,,*AP_ENT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00748,opmerking 2 hemoglobine-elektroforese - NHG00748,1,,748,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00184,Chlamydia trachomatis ag. cervix - NHG00184,1,,184,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001260,steriliteitscontrole: cultuur aeroob - 00001260,1,,M_STC_BACT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00239,diazepam (Valium) - NHG00239,1,,239,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02749,coproporfyrine I urine per creatinine - NHG02749,1,,2749,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01560,as. bloedgroep Lewis b - NHG01560,1,,1560,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0835,in meng met niet sigificante groei van uropathogenen - ZHMM0835,1,,+ME_UROP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00916,as. vlasafval k73 - NHG00916,1,,916,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00663,kristallen; tripelfosfaat - NHG00663,1,,663,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02566,huidtest Mucor mucedo - NHG02566,1,,2566,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0447,Phialemonium spp. - ZHMM0447,1,,PHIAL,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01426,viscositeit sperma - NHG01426,1,,1426,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02642,kristallen; leucine - NHG02642,1,,2642,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01988,adrenaline urine - NHG01988,1,,1988,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01198,as. johannesbrood f296 - NHG01198,1,,1198,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00375,glucose (GTT) T3; veneus (lab) - NHG00375,1,,375,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002316,Cipres (t23) - AZ002316,1,,t23,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0594,Coprobacillus cateniformis - ZHMM0594,1,,COPCA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03937,LDL-cholesterol streefwaarde - NHG03937,1,,3937,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0574,overige culturen negatief - ZHMM0574,1,,zz*Weefselbank_,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01260,as. mengsel vruchten 3 fx15 - NHG01260,1,,1260,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00185,Chlamydia trachomatis IgG (CAT) - NHG00185,1,,185,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03060,anti-neu.cytp.as(ANCA)fluorescentiebeeld - NHG03060,1,,3060,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02529,huidtest brandnetel - NHG02529,1,,2529,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0030,Pantoea agglomerans (E.agglomerans) - ZHMM0030,1,,PANAG,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0539,Torulopsis spp. - ZHMM0539,1,,TORSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001446,KLINGEG - 00001446,1,,KLINGEG,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0256,Gramnegatieve kok anaëroob - ZHMM0256,1,,GNCana,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01159,as. walnoot f256 - NHG01159,1,,1159,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03165,anti-cardiolipine antistoffen (ACL) - NHG03165,1,,3165,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02121,promyelocyten; absoluut - NHG02121,1,,2121,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02727,Legionella IgM - NHG02727,1,,2727,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00417,hemoglobine A2 - NHG00417,1,,417,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0124,Campylobacter laridis - ZHMM0124,1,,CAMLA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHAB0020,Clindamycine - ZHAB0020,1,,CLIN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0417,Aanwezigheid van darmflora. - ZHMM0417,1,,+DFL,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02113,kweek Herpes (genitalis) - NHG02113,1,,2113,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001329,Coagulation tissue factor induced.INR - Protrombinetijd (plaatjesarm plasma) - in INR - PT (INR) - 00001329,1,,6301-6,1.00,APPROVED,EQUAL,etl,1660028797633,3022217,INR in Platelet poor plasma by Coagulation assay,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_ZHAB0077,Tigecycline - ZHAB0077,1,,TIGE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
