,sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:additionalInfo,ADD_INFO:prescriptionID,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
9523,MEDICATIE_A_BE010549_0001556501_0001621263,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001621263,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9524,MEDICATIE_A_BE010549_0001556501_0001638658,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001638658,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9525,MEDICATIE_A_BE010549_0001556501_0001656264,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001656264,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9526,MEDICATIE_A_BE010549_0001556501_0001673993,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001673993,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9527,MEDICATIE_A_BE010549_0001556501_0001686395,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001686395,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9528,MEDICATIE_A_BE010549_0001556501_0001698813,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001698813,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9529,MEDICATIE_A_BE010549_0001556501_0001714517,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001714517,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9530,MEDICATIE_A_BE010549_0001556501_0001731842,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001731842,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9531,MEDICATIE_A_BE010549_0001556501_0001749335,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001749335,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9532,MEDICATIE_A_BE010549_0001556501_0001765975,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001765975,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9533,MEDICATIE_A_BE010549_0001556501_0001782077,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001782077,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9534,MEDICATIE_A_BE010549_0001556501_0001796442,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001796442,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9535,MEDICATIE_A_BE010549_0001556501_0001808289,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001808289,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9536,MEDICATIE_A_BE010549_0001556501_0001824787,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001824787,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9537,MEDICATIE_A_BE010549_0001556501_0001841841,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001841841,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9538,MEDICATIE_A_BE010549_0001556501_0001858662,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001858662,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9539,MEDICATIE_A_BE010549_0001556501_0001876354,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001876354,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9540,MEDICATIE_A_BE010549_0004888477_0005286289,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005286289,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9541,MEDICATIE_A_BE010549_0004888477_0005307435,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005307435,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9542,MEDICATIE_A_BE010549_0004888477_0005325252,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005325252,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9543,MEDICATIE_A_BE010549_0004888477_0005341038,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005341038,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9544,MEDICATIE_A_BE010549_0004888477_0005360061,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005360061,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9545,MEDICATIE_A_BE010549_0004888477_0005383467,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005383467,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9546,MEDICATIE_A_BE010549_0004888477_0005406679,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005406679,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9547,MEDICATIE_A_BE010549_0004888477_0005428736,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005428736,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9548,MEDICATIE_A_BE010549_0004888477_0005449880,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005449880,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9549,MEDICATIE_A_BE010549_0004888477_0005467510,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005467510,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9550,MEDICATIE_A_BE010549_0004888477_0005483491,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005483491,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9551,MEDICATIE_A_BE010549_0004888477_0005505961,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005505961,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9552,MEDICATIE_A_BE010549_0004888477_0005528088,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005528088,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9553,MEDICATIE_A_BE010549_0004888477_0005549809,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005549809,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9554,MEDICATIE_A_BE010549_0004888477_0005569921,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005569921,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9555,MEDICATIE_A_BE010549_0004888477_0005590967,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005590967,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9556,MEDICATIE_A_BE010549_0004888477_0005608182,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005608182,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9557,MEDICATIE_A_BE010549_0004888477_0005622521,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005622521,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9558,MEDICATIE_A_BE010549_0004888477_0005644344,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005644344,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9559,MEDICATIE_A_BE010549_0004888477_0005667344,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005667344,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9560,MEDICATIE_A_BE010549_0004888477_0005688162,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005688162,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9561,MEDICATIE_A_BE010549_0004888477_0005709473,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005709473,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9562,MEDICATIE_A_BE010549_0004888477_0005730990,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005730990,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9563,MEDICATIE_A_BE010549_0004888477_0005747731,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005747731,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9564,MEDICATIE_A_BE010549_0004888477_0005763330,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005763330,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9565,MEDICATIE_A_BE010549_0004888477_0005783287,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005783287,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9566,MEDICATIE_A_BE010549_0004888477_0005808810,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005808810,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9567,MEDICATIE_A_BE010549_0004888477_0005827031,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005827031,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9568,MEDICATIE_A_BE010549_0004888477_0005850629,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005850629,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9569,MEDICATIE_A_BE010549_0004888477_0005870317,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005870317,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9570,MEDICATIE_A_BE010549_0004888477_0005886983,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005886983,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9571,MEDICATIE_A_BE010549_0004888477_0005902865,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005902865,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9572,MEDICATIE_A_BE010549_0004888477_0005922520,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005922520,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9573,MEDICATIE_A_BE010549_0004888477_0005944809,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005944809,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9574,MEDICATIE_A_BE010549_0004888477_0005966842,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005966842,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9575,MEDICATIE_A_BE010549_0004888477_0005989054,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005989054,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9576,MEDICATIE_A_BE010549_0004888477_0006009987,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006009987,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9577,MEDICATIE_A_BE010549_0004888477_0006026701,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006026701,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9578,MEDICATIE_A_BE010549_0004888477_0006041481,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006041481,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9579,MEDICATIE_A_BE010549_0004888477_0006062411,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006062411,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9580,MEDICATIE_A_BE010549_0004888477_0006084218,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006084218,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9581,MEDICATIE_A_BE010549_0004888477_0006104941,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006104941,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9582,MEDICATIE_A_BE010549_0004888477_0006126520,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006126520,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9583,MEDICATIE_A_BE010549_0004888477_0006146160,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006146160,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9584,MEDICATIE_A_BE010549_0004888477_0006162826,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006162826,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9585,MEDICATIE_A_BE010549_0004888477_0006177144,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006177144,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
