sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:modality,ADD_INFO:wise,ADD_INFO:last_date,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
RAD_KMMB1_MG,Kleine Macroscopie + minibiopsie 1x,6,,Mammography,not in wise,2011-07-04,0.25,UNCHECKED,UNREVIEWED,,0,4202517,Endoscopic biopsy,Procedure,MAPS_TO,,<auto>,1679066976513,
RAD_T_ELID_MG,Echo Lidmaat,20872,,Mammography,not in wise,2018-04-16,0.36,UNCHECKED,UNREVIEWED,,0,4122347,Modified Widman flap,Procedure,MAPS_TO,,<auto>,1679066976765,
RAD_IMRAF_MG,MR hoofd IZEGEM,6,,Mammography,MR hoofd IZEGEM - MR: 182,2017-05-08,0.31,UNCHECKED,UNREVIEWED,,0,3009406,MR Hand,Procedure,MAPS_TO,,<auto>,1679066976989,
RAD_ZH00000099_XA,CR ERCP + Papillotomie,56,,X-Ray Angiography,CR ERCP + Papillotomie - XA: 56,2020-04-20,0.44,UNCHECKED,UNREVIEWED,,0,4340251,Sphincterotomy of duodenal papilla,Procedure,MAPS_TO,,<auto>,1679066977207,
RAD_ZH00000131_CT,CT Hersenen 1e Controle Postoperatief,153,,Computed Tomography,CT Hersenen 1e Controle Postoperatief - CT: 152,2023-01-18,0.32,UNCHECKED,UNREVIEWED,,0,4058775,Postoperative course of radiotherapy,Procedure,MAPS_TO,,<auto>,1679066977256,
RAD_CUIM3_MG,cytologie urine - sputum + 3x immuno,1,,Mammography,not in wise,2007-11-08,0.31,UNCHECKED,UNREVIEWED,,0,4295112,Immunological therapy,Procedure,MAPS_TO,,<auto>,1679066977679,
RAD_0000005155_NM,Therapie I131 met TB SPECT/CT (LD CT) 30 mCi inn,4,,Nuclear Medicine,Therapie I131 met TB SPECT/CT (LD CT) 30 mCi inn - NM: 5; Therapie I131 met TB SPECT/CT (LD CT) 30 mCi inn - OT: 2,2023-01-04,0.39,UNCHECKED,UNREVIEWED,,0,4036252,Iodine 131 therapy,Procedure,MAPS_TO,,<auto>,1679066977722,
RAD_DWZ_MG,RX DWZ,20745,,Mammography,RX DWZ - CR: 15926; RX Dorsale WZ - DX: 2587; RX Dorsale WZ - CR: 2351; RX DWZ - RF: 21; RX DWZ - CT: 1; RX DWZ - SR: 1; RX DWZ - US: 1; RX DWZ - MR: 1,2017-09-29,0.15,UNCHECKED,UNREVIEWED,,0,4236272,Transurethral removal of internal dwelling ureteral stent using radiologic guidance,Procedure,MAPS_TO,,<auto>,1679066977828,
RAD_ZH00000527_US,Flebografie,6,,Ultra Sound,Flebografie - XA: 73; Flebografie - CR: 28; Flebografie - US: 4,2022-08-16,0.65,UNCHECKED,UNREVIEWED,,0,4044347,Ultrasound phlebography,Procedure,MAPS_TO,,<auto>,1679066978128,
RAD_KMVBI2_MG,Kleine Macroscopie + vriesbiop + 2 immuno's,2,,Mammography,not in wise,2011-02-22,0.23,UNCHECKED,UNREVIEWED,,0,4164381,Crosbie duodenal biopsy,Procedure,MAPS_TO,,<auto>,1679066978491,
RAD_0000008861_MR,MR Blaas Staging,56,,Magnetic Resonance,MR Blaas Staging - MR: 66,2023-02-23,0.38,UNCHECKED,UNREVIEWED,,0,3048091,MR Thoracic Aorta,Procedure,MAPS_TO,,<auto>,1679066978631,
RAD_POR_MG,RX pols re,20424,,Mammography,RX Pols re - CR: 12372; RX pols re - CR: 8608; RX Pols re - US: 5; RX pols re - RF: 3; RX pols re - US: 1; RX Pols re - RF: 1;  - CR: 1; RX Pols re - DX: 1,2017-09-29,0.20,UNCHECKED,UNREVIEWED,,0,40771815,US Renal artery,Procedure,MAPS_TO,,<auto>,1679066978731,
RAD_TTE2_MG,Transthoracale echocardiografie,153,,Mammography,Transthoracale echocardiografie - US: 162,2017-08-29,0.75,UNCHECKED,UNREVIEWED,,0,4335825,Transthoracic echocardiography,Procedure,MAPS_TO,,<auto>,1679066978903,
RAD_ZH00000508_XA,Punctie Lumbaal,6,,X-Ray Angiography,Punctie Lumbaal - CT: 58; Punctie Lumbaal - US: 9; Punctie Lumbaal - XA: 6,2022-11-16,0.53,UNCHECKED,UNREVIEWED,,0,4080549,Lumbar puncture,Procedure,MAPS_TO,,<auto>,1679066978993,
RAD_0000008745_XA,VVI-ICD revisie + Narcose,1,,X-Ray Angiography,VVI-ICD revisie + Narcose - XA: 1,2021-01-06,0.18,UNCHECKED,UNREVIEWED,,0,36304501,CTA Pelvis veins and Lower extremity veins - bilateral,Procedure,MAPS_TO,,<auto>,1679066979369,
RAD_ZH00000398_MR,MR Full Spine (bij specif. oncologische path.),517,,Magnetic Resonance,MR Full Spine (bij specif. oncologische path.) - MR: 232; MR Full Spine Tumor - MR: 196; MR Full Spine - MR: 62; MR Full Spine DLWZ - MR: 43,2023-03-14,0.11,UNCHECKED,UNREVIEWED,,0,3046473,US Guidance for placement of radiation therapy fields in Unspecified body region,Procedure,MAPS_TO,,<auto>,1679066979389,
RAD_0000008637_CT,Conebeam Arthro Pols Rechts,4,,Computed Tomography,Conebeam Arthro Pols Rechts - CT: 3,2021-06-18,0.22,UNCHECKED,UNREVIEWED,,0,4083389,Exchange of bearing component of arthroplasty,Procedure,MAPS_TO,,<auto>,1679066979537,
RAD_DUHM_MG,duplex hals,20113,,Mammography,duplex hals - US: 7824; Duplex hals - US: 5495; duplex hals - CT: 5; duplex hals - MR: 3; Duplex hals - CT: 3; duplex hals - CR: 2; duplex hals - RF: 1,2017-09-29,0.46,UNCHECKED,UNREVIEWED,,0,4144167,Excision of duplex ureter,Procedure,MAPS_TO,,<auto>,1679066979697,
RAD_DOPD_MG,Alleen Tracer,6,,Mammography,not in wise,2017-06-29,0.36,UNCHECKED,UNREVIEWED,,0,3666988,Allen test for arterial competency,Procedure,MAPS_TO,,<auto>,1679066980037,
RAD_KMVB_MG,Kleine Macroscopie + vriesbiopsie,153,,Mammography,not in wise,2011-10-20,0.31,UNCHECKED,UNREVIEWED,,0,4164381,Crosbie duodenal biopsy,Procedure,MAPS_TO,,<auto>,1679066980268,
RAD_ZH00005080_NM,Whole Bodyscintigrafie scan,515,,Nuclear Medicine,Whole Bodyscintigrafie scan - NM: 545,2023-02-23,0.42,UNCHECKED,UNREVIEWED,,0,4160914,Nuclear medicine imaging procedure,Procedure,MAPS_TO,,<auto>,1679066980561,
RAD_CBCTTAP_MG,CBCT Tandheelkunde pseudo,4,,Mammography,CBCT Tandheelkunde pseudo - CT: 4,2017-07-24,0.47,UNCHECKED,UNREVIEWED,,0,1989694,Cone beam CT Teeth,Procedure,MAPS_TO,,<auto>,1679066980636,
RAD_KMVBI3_MG,Kleine Macroscopie + vriesbiop + 3 immuno's,2,,Mammography,not in wise,2010-03-24,0.23,UNCHECKED,UNREVIEWED,,0,4164381,Crosbie duodenal biopsy,Procedure,MAPS_TO,,<auto>,1679066980978,
RAD_COR_MG,CORONARO (DIAGNOSTISCH),20052,,Mammography,CORONARO (DIAGNOSTISCH) - XA: 21437; CORONARO (DIAGNOSTISCH) - SR: 5; CORONARO (DIAGNOSTISCH) - OT: 1; CORONARO (DIAGNOSTISCH) - US: 1,2017-09-28,0.50,UNCHECKED,UNREVIEWED,,0,4037672,Ultrasonography,Procedure,MAPS_TO,,<auto>,1679066980996,
RAD_ASC_MG,Ascitespunctie,152,,Mammography,Ascites punctie - CR: 8; Ascites punctie - US: 4; Ascites punctie - CT: 4; Ascites punctie - RF: 2; Ascitespunctie - US: 1,2017-09-06,0.45,UNCHECKED,UNREVIEWED,,0,4080549,Lumbar puncture,Procedure,MAPS_TO,,<auto>,1679066981062,
RAD_ZH00000507_CT,Punctie Long,513,,Computed Tomography,Punctie Long - CT: 524; Punctie Long - US: 46,2023-03-14,0.50,UNCHECKED,UNREVIEWED,,0,4080549,Lumbar puncture,Procedure,MAPS_TO,,<auto>,1679066981221,
RAD_0000008711_NM,Nierscintigrafie met DMSA SPECT/CT (LDCT) scan,56,,Nuclear Medicine,Nierscintigrafie met DMSA SPECT/CT (LDCT) scan - NM: 60,2023-03-14,0.38,UNCHECKED,UNREVIEWED,,0,4329502,SPECT of kidney using dimercaptosuccinic acid,Procedure,MAPS_TO,,<auto>,1679066981487,
RAD_SMVB_MG,Supermakroscopie + vriesbiopsie,5,,Mammography,not in wise,2010-12-13,0.28,UNCHECKED,UNREVIEWED,,0,4164381,Crosbie duodenal biopsy,Procedure,MAPS_TO,,<auto>,1679066981734,
RAD_T_SCAL_MG,RX Scapula Li,150,,Mammography,not in wise,2018-04-18,0.63,UNCHECKED,UNREVIEWED,,0,40771638,CT Scapula,Procedure,MAPS_TO,,<auto>,1679066981763,
RAD_RVAP_MG,RV OF AP (angiogram),4,,Mammography,RV OF AP (angiogram) - XA: 4,2015-02-11,0.51,UNCHECKED,UNREVIEWED,,0,4299523,Angiography,Procedure,MAPS_TO,,<auto>,1679066981787,
RAD_0000005150_DX,Myocardscintigrafie (Tc99m) Stress Farmaco inj,1,,Digital Radiography,Myocardscintigrafie (Tc99m) Stress Farmaco inj - OT: 738; Myocardscintigrafie (Tc99m) Stress Farmaco inj - NM: 14; Myocardscintigrafie (Tc99m) Stress Farmaco inj - MG: 7; Myocardscintigrafie (Tc99m) Stress Farmaco inj - CT: 6; Myocardscintigrafie (Tc99m) Stress Farmaco inj - DX: 1,2021-10-25,0.41,UNCHECKED,UNREVIEWED,,0,36685418,SPECT CT using Tc99m (technetium 99m) tetrofosmin of myocardial perfusion,Procedure,MAPS_TO,,<auto>,1679066982089,
RAD_EVAR_MG,EVAR,149,,Mammography,EVAR - XA: 157,2017-09-14,0.49,UNCHECKED,UNREVIEWED,,0,4304182,Elevation,Procedure,MAPS_TO,,<auto>,1679066982394,
RAD_BYMISPIO_MG,SK (I123) en BijSK (TcMIBI) SPECT,56,,Mammography,SK (I123) en BijSK (TcMIBI) SPECT - NM: 14,2017-09-12,0.24,UNCHECKED,UNREVIEWED,,0,37111258,Iodine 123 technetium 99m methoxyisobutylisonitrile radionuclide parathyroid subtraction study,Procedure,MAPS_TO,,<auto>,1679066982888,
RAD_N6022_MG,NANOCOLL/N,2,,Mammography,not in wise,2014-04-23,0.33,UNCHECKED,UNREVIEWED,,0,4069837,Assessment of nutritional status,Procedure,MAPS_TO,,<auto>,1679066982993,
RAD_0000008767_US,TEE conversie Rumbeke,5,,Ultra Sound,TEE conversie Rumbeke - US: 1,2022-12-23,0.37,UNCHECKED,UNREVIEWED,,0,4286350,Conversion of rectal position,Procedure,MAPS_TO,,<auto>,1679066983019,
RAD_ENR_MG,RX enkel re,19913,,Mammography,RX Enkel re - CR: 11897; RX enkel re - CR: 8828; RX Enkel re - RF: 10; RX Enkel re - US: 10; RX Enkel re - DX: 6; RX enkel re - US: 3; RX enkel re - DX: 2; RX Enkel re - XA: 1; RX enkel re - RF: 1,2017-09-29,0.12,UNCHECKED,UNREVIEWED,,0,2785063,"Repair Musculoskeletal System in Products of Conception with Other Device, Percutaneous Endoscopic Approach",Procedure,MAPS_TO,,<auto>,1679066983819,
RAD_ZH00000151_CT,CT SIG Trauma,149,,Computed Tomography,CT SIG Trauma - CT: 123,2023-03-05,0.46,UNCHECKED,UNREVIEWED,,0,4227391,Trauma therapy,Procedure,MAPS_TO,,<auto>,1679066983970,
RAD_NMR_MG,NMR BEKKEN,2,,Mammography,NMR - MR: 1,2017-09-19,0.32,UNCHECKED,UNREVIEWED,,0,4013636,Magnetic resonance imaging,Procedure,MAPS_TO,,<auto>,1679066983999,
RAD_ZH00005124_OT,CR Bekken + In-en outlet,1,,Other,CR Bekken + In-en outlet - CR: 266; CR Bekken + In-en outlet - CR: 24; CR Bekken - In-en outlet - CR: 10; CR Bekken + In-en outlet - OT: 1,2019-06-19,0.25,UNCHECKED,UNREVIEWED,,0,4168543,Bladder outlet operations,Procedure,MAPS_TO,,<auto>,1679066984292,
RAD_0000008636_CT,Conebeam Arthro Pols Links,4,,Computed Tomography,Conebeam Arthro Pols Links - CT: 3,2021-05-02,0.23,UNCHECKED,UNREVIEWED,,0,46272007,CT arthrography of lower limb,Procedure,MAPS_TO,,<auto>,1679066984421,
RAD_T_CL8_MG,COLON,55,,Mammography,not in wise,2007-03-05,0.64,UNCHECKED,UNREVIEWED,,0,4138003,Computed tomography of colon,Procedure,MAPS_TO,,<auto>,1679066984423,
RAD_1450_MG,IVP,5,,Mammography,IVP - CR: 3,2015-08-31,0.48,UNCHECKED,UNREVIEWED,,0,4138256,Intravenous pyelogram,Procedure,MAPS_TO,,<auto>,1679066984555,
RAD_0000008818_OT,CR EOS MAKO-protocol STAAND,513,,Other,not in wise,2023-03-15,0.25,UNCHECKED,UNREVIEWED,,0,4043542,Stress protocol,Procedure,MAPS_TO,,<auto>,1679066984736,
RAD_SCAPULA_MG,Schouderblad,148,,Mammography,Schouderblad - CR: 148,2011-03-22,0.27,UNCHECKED,UNREVIEWED,,0,4021585,Manual bladder washout through catheter,Procedure,MAPS_TO,,<auto>,1679066985156,
RAD_IMPELLA_MG,IMPELLA,1,,Mammography,IMPELLA - XA: 1,2009-07-03,0.37,UNCHECKED,UNREVIEWED,,0,4064754,Oto-admittance tests,Procedure,MAPS_TO,,<auto>,1679066985204,
RAD_0000008920_CT,CT TPS Hersenen,2,,Computed Tomography,CT TPS Hersenen - CT: 1,2023-01-18,0.25,UNCHECKED,UNREVIEWED,,0,3027747,CT Thoracic Aorta,Procedure,MAPS_TO,,<auto>,1679066985279,
RAD_T_DWT_MG,RX DWZ Trauma,5,,Mammography,not in wise,2012-07-12,0.24,UNCHECKED,UNREVIEWED,,0,4227391,Trauma therapy,Procedure,MAPS_TO,,<auto>,1679066985385,
RAD_ENL_MG,RX enkel li,19537,,Mammography,RX Enkel li - CR: 11805; RX enkel li - CR: 8354; RX Enkel li - RF: 10; RX Enkel li - US: 5; RX Enkel li - DX: 3; RX enkel li - US: 1; RX Enkel li - SR: 1;  - CR: 1; RX enkel li - RF: 1,2017-09-29,0.19,UNCHECKED,UNREVIEWED,,0,4337587,Excision of lesion of vocal ligament and Reinke's space,Procedure,MAPS_TO,,<auto>,1679066985632,
RAD_T_CLID+_MG,CT Lidmaat +,147,,Mammography,not in wise,2018-01-04,0.35,UNCHECKED,UNREVIEWED,,0,4122347,Modified Widman flap,Procedure,MAPS_TO,,<auto>,1679066986214,
RAD_AP_MG,Arteriografie peroperatief,512,,Mammography,Arteriografie peroperatief - XA: 563; Arteriografie peroperatief - SR: 1,2017-09-28,0.55,UNCHECKED,UNREVIEWED,,0,4346848,Operative arteriogram,Procedure,MAPS_TO,,<auto>,1679066986250,
RAD_CTLM_MG,CT lidmaat,19517,,Mammography,CT lidmaat - CT: 14699; CT lidmaat - CR: 15; CT lidmaat - SR: 5; CT lidmaat - MR: 4; CT lidmaat - SEG: 4; CT lidmaat - RF: 3; CT lidmaat - US: 2;  - CT: 1,2017-09-29,0.41,UNCHECKED,UNREVIEWED,,0,4122347,Modified Widman flap,Procedure,MAPS_TO,,<auto>,1679066986321,
RAD_ZH00005586_XA,coronaro + nierangio + PTA nierarterie,4,,X-Ray Angiography,not in wise,2022-05-30,0.33,UNCHECKED,UNREVIEWED,,0,36304885,CT Chest WO and CT angiogram Coronary arteries W contrast IV,Procedure,MAPS_TO,,<auto>,1679066986478,
RAD_ENTE_MG,RX Enteroclysma,5,,Mammography,not in wise,1997-07-07,0.63,UNCHECKED,UNREVIEWED,,0,4196015,CT enteroclysis,Procedure,MAPS_TO,,<auto>,1679066986659,
RAD_KMD1I4_MG,KMD1I4,2,,Mammography,not in wise,2010-03-17,0.06,UNCHECKED,UNREVIEWED,,0,36032035,CT Calcaneus Multisection for bone density,Procedure,MAPS_TO,,<auto>,1679066986753,
RAD_1662_MG,CT STAG.2 REG. MET 50%,1,,Mammography,not in wise,2011-12-22,0.18,UNCHECKED,UNREVIEWED,,0,4303304,Diet staging,Procedure,MAPS_TO,,<auto>,1679066986755,
RAD_ZH00005544_XA,PFO sluiting + TEE + narcose,55,,X-Ray Angiography,PFO SLUITING + NARCOSE + TEE - XA: 1,2023-03-07,0.20,UNCHECKED,UNREVIEWED,,0,3048084,MRA Inferior vena cava + tributaries,Procedure,MAPS_TO,,<auto>,1679066986858,
RAD_T_SACR_MG,RX Sacrum-Coccyx,510,,Mammography,not in wise,2018-04-07,0.64,UNCHECKED,UNREVIEWED,,0,40771637,CT Sacrum and Coccyx,Procedure,MAPS_TO,,<auto>,1679066987025,
RAD_DCVA_MG,duplex hals&abdomen,147,,Mammography,duplex hals - US: 55; Duplex hals/thorax/abdomen - US: 29; duplex hals&abdomen - US: 3,2017-06-27,0.29,UNCHECKED,UNREVIEWED,,0,3014650,US Abdomen,Procedure,MAPS_TO,,<auto>,1679066987322,
RAD_T_CSCH-_MG,CT Schedel - Contrast,19514,,Mammography,not in wise,2018-04-19,0.36,UNCHECKED,UNREVIEWED,,0,3018999,CT Chest WO contrast,Procedure,MAPS_TO,,<auto>,1679066987501,
RAD_T_ENDO_MG,Echo Transrectaal,1,,Mammography,not in wise,2014-12-23,0.56,UNCHECKED,UNREVIEWED,,0,3001108,US Prostate transrectal,Procedure,MAPS_TO,,<auto>,1679066987848,
RAD_0000008512_ECG,Pacemaker DDD,147,,Electrocardiography,not in wise,2022-12-07,0.63,UNCHECKED,UNREVIEWED,,0,4049403,Maintenance procedure for cardiac pacemaker system,Procedure,MAPS_TO,,<auto>,1679066988055,
RAD_ZH00000581_OT,Longventilatie SPECT,4,,Other,Longventilatie SPECT - OT: 3; Longventilatie SPECT - NM: 2,2019-12-11,0.33,UNCHECKED,UNREVIEWED,,0,3041759,SPECT Lung ventilation,Procedure,MAPS_TO,,<auto>,1679066988060,
RAD_ZH00005467_XA,2. Vervangen batterij PM,5,,X-Ray Angiography,not in wise,2022-05-09,0.26,UNCHECKED,UNREVIEWED,,0,3037074,XR Sacroiliac Joint Views,Procedure,MAPS_TO,,<auto>,1679066988154,
RAD_0000008817_OT,CR EOS MAKO-protocol ZITTEND,509,,Other,CR EOS MAKO-protocol ZITTEND - OT: 471; CR EOS MAKO-protocol ZITTEND - DX: 48,2023-03-15,0.25,UNCHECKED,UNREVIEWED,,0,4043542,Stress protocol,Procedure,MAPS_TO,,<auto>,1679066988495,
RAD_ZH00000264_US,Echo Oog/Orbita,147,,Ultra Sound,Echo Oog/Orbita - US: 143,2023-03-16,0.28,UNCHECKED,UNREVIEWED,,0,3034002,CT Orbit,Procedure,MAPS_TO,,<auto>,1679066988911,
RAD_ZH00005084_NM,Whole body met SPECT/CT (low dose CT) scan,19473,,Nuclear Medicine,Whole body met SPECT/CT (low dose CT) scan - NM: 19418,2023-03-16,0.36,UNCHECKED,UNREVIEWED,,0,3049402,SPECT Whole body,Procedure,MAPS_TO,,<auto>,1679066988933,
RAD_KM2I4_MG,2 x kleine Macroscopie + 4 immuno's,55,,Mammography,not in wise,2010-04-29,0.20,UNCHECKED,UNREVIEWED,,0,4244064,Immunoelectron microscopy study,Procedure,MAPS_TO,,<auto>,1679066989177,
RAD_T_CORA_MG,Consultatie Medische Beeldvorming,2,,Mammography,not in wise,2015-12-15,0.20,UNCHECKED,UNREVIEWED,,0,4297895,Psychiatric telephone consultation or therapy with patient,Procedure,MAPS_TO,,<auto>,1679066989399,
RAD_1617_MG,EMBOL. ARTERIEEL LEDEMATEN,5,,Mammography,not in wise,2015-09-25,0.33,UNCHECKED,UNREVIEWED,,0,4246371,Arterial embolectomy,Procedure,MAPS_TO,,<auto>,1679066989534,
RAD_25_MG,vertebrale osteosynthese,1,,Mammography,not in wise,1997-05-15,0.48,UNCHECKED,UNREVIEWED,,0,4119995,Osteotomy of vertebra,Procedure,MAPS_TO,,<auto>,1679066989535,
RAD_ZH00005208_MG,Impedantiemetrie,4,,Mammography,not in wise,2018-04-20,0.54,UNCHECKED,UNREVIEWED,,0,4064754,Oto-admittance tests,Procedure,MAPS_TO,,<auto>,1679066989777,
RAD_T_LWZ_MG,RX Lumbale Wervelzuil,19149,,Mammography,not in wise,2018-04-19,0.26,UNCHECKED,UNREVIEWED,,0,3023673,CT Lumbar spine,Procedure,MAPS_TO,,<auto>,1679066989918,
RAD_ZH00000260_US,Echo Pancreas - Milt,145,,Ultra Sound,Echo Pancreas - Milt - US: 103,2023-01-25,0.48,UNCHECKED,UNREVIEWED,,0,21493913,US Pancreas limited,Procedure,MAPS_TO,,<auto>,1679066990056,
RAD_GBD2I4_MG,GBD2I4,2,,Mammography,not in wise,2010-06-24,0.12,UNCHECKED,UNREVIEWED,,0,3024034,US Gallbladder,Procedure,MAPS_TO,,<auto>,1679066990188,
RAD_K2D3I3_MG,K2D3I3,5,,Mammography,not in wise,2011-06-08,0.06,UNCHECKED,UNREVIEWED,,0,40492308,D3 lymph node dissection,Procedure,MAPS_TO,,<auto>,1679066990280,
RAD_ZH00000114_XA,CR Nefrostomogram,1,,X-Ray Angiography,CR Nefrostomogram - CR: 19; CR Nefrostomogram - XA: 1,2022-10-24,0.45,UNCHECKED,UNREVIEWED,,0,4022951,Nephrostogram,Procedure,MAPS_TO,,<auto>,1679066990471,
RAD_HAR_MG,RX hand re,18913,,Mammography,RX Hand re - CR: 11025; RX hand re - CR: 7260; RX Hand re - US: 3; RX hand re - US: 2; RX Hand re - DX: 2; SPECT - CR: 1,2017-09-29,0.32,UNCHECKED,UNREVIEWED,,0,3048324,CT Hand,Procedure,MAPS_TO,,<auto>,1679066990475,
RAD_ZH00000029_OT,CR Voet Rechts,4,,Other,CR Voet Rechts - CR: 17898;  - CR: 2; CR Voet Rechts - OT: 2,2022-09-26,0.22,UNCHECKED,UNREVIEWED,,0,4036037,Cresyl echt violet stain method,Procedure,MAPS_TO,,<auto>,1679066991090,
RAD_ZH00000147_CT,CT LWZ Standaard,18795,,Computed Tomography,CT LWZ Standaard - CT: 18672,2023-03-16,0.21,UNCHECKED,UNREVIEWED,,0,4016368,Gimenez stain method,Procedure,MAPS_TO,,<auto>,1679066991306,
RAD_STRYKER_MG,Onderzoek Stryker,145,,Mammography,Onderzoek Stryker - ES: 144,2015-11-17,0.44,UNCHECKED,UNREVIEWED,,0,3044542,XR Shoulder Stryker Notch,Procedure,MAPS_TO,,<auto>,1679066991432,
RAD_ZH00005279_OT,CR Elders Gemaakte Beelden,2,,Other,CR Elders Gemaakte Beelden - OT: 40; CR Elders Gemaakte Beelden - CR: 36; CR Elders Gemaakte Beelden - CT: 26; CR Elders Gemaakte Beelden - DX: 26; CR Elders Gemaakte Beelden - MG: 19; CR Elders Gemaakte Beelden - MR: 11; CR Elders Gemaakte Beelden - US: 5; CR Elders Gemaakte Beelden - NM: 3; CR Elders Gemaakte Beelden - XA: 2; CR Elders Gemaakte Beelden - RX: 1; CR Elders Gemaakte Beelden - RF: 1,2018-07-02,0.12,UNCHECKED,UNREVIEWED,,0,3046473,US Guidance for placement of radiation therapy fields in Unspecified body region,Procedure,MAPS_TO,,<auto>,1679066991548,
RAD_0000008608_OT,CR EOS Onderste Ledematen / post-op THA,508,,Other,CR EOS Onderste Ledematen / post-op THA - DX: 324; CR EOS Onderste Ledematen / post-op THA - OT: 240; CR EOS Knie Rechts - OT: 43; CR EOS Knie Rechts - DX: 2; CR EOS Onderste Ledematen / post-op THA - CR: 1,2023-03-13,0.37,UNCHECKED,UNREVIEWED,,0,4169726,"Fluoroscopy, post-operative",Procedure,MAPS_TO,,<auto>,1679066991675,
RAD_ZH00000638_NM,Sentinel Maligne Melanoma dynamisch,55,,Nuclear Medicine,Sentinel Maligne Melanoma dynamisch - NM: 55,2022-11-15,0.28,UNCHECKED,UNREVIEWED,,0,4028381,Tip manometer hemodynamic measurement method,Procedure,MAPS_TO,,<auto>,1679066991845,
RAD_KN4R_MG,RX Knie 4 opnames re,1,,Mammography,RX Knie 4 opnames re - CR: 1,2006-02-13,0.16,UNCHECKED,UNREVIEWED,,0,3004731,XR Knee 4 Views,Procedure,MAPS_TO,,<auto>,1679066992085,
RAD_MB1_MG,Minibiopsie 1x,145,,Mammography,not in wise,2011-11-07,0.34,UNCHECKED,UNREVIEWED,,0,4311405,Biopsy,Procedure,MAPS_TO,,<auto>,1679066992175,
RAD_IABP_MG,INTRA-AORTALE BALLONPOMP,4,,Mammography,INTRA-AORTALE BALLONPOMP - XA: 6,2014-03-07,0.54,UNCHECKED,UNREVIEWED,,0,4160456,Intra-aortic balloon catheter operation,Procedure,MAPS_TO,,<auto>,1679066992382,
RAD_ZH00000513_US,Punctie Prostaat,2,,Ultra Sound,Punctie Prostaat - US: 1,2020-01-28,0.45,UNCHECKED,UNREVIEWED,,0,4312604,Puncture procedure,Procedure,MAPS_TO,,<auto>,1679066992702,
RAD_PUNCTIEL_MG,Punctie Leverbiopt,1,,Mammography,not in wise,2009-04-16,0.43,UNCHECKED,UNREVIEWED,,0,44783762,Puncture of liver,Procedure,MAPS_TO,,<auto>,1679066993346,
RAD_CSMD_MG,Echo M.De Ceuninck,18508,,Mammography,Echo M.De Ceuninck - US: 19406; Echo M.De Ceuninck - SR: 20; Echo M.De Ceuninck - IVUS: 1; Echo M.De Ceuninck - XA: 1,2017-09-29,0.19,UNCHECKED,UNREVIEWED,,0,4091145,Evoked oto-acoustic emission measurement,Procedure,MAPS_TO,,<auto>,1679066993398,
RAD_ZH00000375_MR,MR Orbita Screening,144,,Magnetic Resonance,MR Orbita Screening - MR: 136,2023-03-10,0.72,UNCHECKED,UNREVIEWED,,0,3047812,MR Orbit,Procedure,MAPS_TO,,<auto>,1679066993528,
RAD_ECBOVR_MG,Echo borsten verhoogd risico,5,,Mammography,Echo borsten verhoogd risico - US: 5,2017-06-02,0.10,UNCHECKED,UNREVIEWED,,0,3028771,RFA Guidance for placement of stent in Vein - right,Procedure,MAPS_TO,,<auto>,1679066993535,
RAD_XTOFIX_MG,Echo cardiologie,507,,Mammography,Echo cardiologie - US: 641; Echo cardiologie - SR: 55; Echo cardiologie - OT: 1,2017-09-28,0.49,UNCHECKED,UNREVIEWED,,0,4147243,Cardiology service,Procedure,MAPS_TO,,<auto>,1679066993642,
RAD_MBIM3_MG,MBIM3,1,,Mammography,not in wise,2011-01-14,0.22,UNCHECKED,UNREVIEWED,,0,4082704,Bimanual examination,Procedure,MAPS_TO,,<auto>,1679066994163,
RAD_ZH00005448_CT,CT Knie Rechts ZIMMER PSI,2,,Computed Tomography,CT Knie Rechts ZIMMER PSI - CT: 1,2020-07-13,0.35,UNCHECKED,UNREVIEWED,,0,4109146,Application of Zimmer splint,Procedure,MAPS_TO,,<auto>,1679066994235,
RAD_HAL_MG,RX hand li,18371,,Mammography,RX Hand li - CR: 10795; RX hand li - CR: 5722; RX Hand li - DX: 3; RX Hand li - RF: 2; RX hand li - DX: 1; RX Hand li - US: 1,2017-09-29,0.31,UNCHECKED,UNREVIEWED,,0,3048324,CT Hand,Procedure,MAPS_TO,,<auto>,1679066994373,
RAD_ZH00000018_CR,CR Scapula Links,505,,Computed Radiography,CR Scapula Links - CR: 478,2023-03-16,0.55,UNCHECKED,UNREVIEWED,,0,40771638,CT Scapula,Procedure,MAPS_TO,,<auto>,1679066994442,
RAD_0000005135_OT,WBCscan autologe merking SPECT/CT (LD CT) inj,54,,Other,WBCscan autologe merking SPECT/CT (LD CT) inj - OT: 54; WBCscan autologe merking SPECT/CT (LD CT) inj - NM: 22,2020-05-11,0.12,UNCHECKED,UNREVIEWED,,0,3032559,SPECT Bone W In-111 tagged WBC IV,Procedure,MAPS_TO,,<auto>,1679066995210,
